"";"X";"Companies";"Year";"Ticker";"Date";"Ra";"Beta";"AlphaJensen";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry"
"1040";1040;86;2014;"CLR";"2014-12-01";-0,0660688667266949;1,29767591643449;-0,0652902611768342;0,07;1,37;0,22;0;0;0;0;0;0;0;10,18;1,21;0,2;3
"1041";1041;86;2015;"CLR";"2015-12-01";-0,457193441301986;1,29767591643449;-0,429133873915357;-0,02;1,06;-0,07;0;0,02;0;0;0;0;0;10,17;1,52;-0,13;3
"1045";1045;88;2013;"CMCSA";"2013-12-01";0,0488060883542123;1,40383125039937;0,00935843021799004;0,04;1,09;0,14;0;0;0;0;0;0;0;11,2;0,88;0,11;1
"1046";1046;88;2014;"CMCSA";"2014-12-01";0,0168627449015883;1,40383125039937;0,0177050436518279;0,05;1,15;0,16;0;0;0;0;0;0;0;11,2;0,84;0,12;1
"1047";1047;88;2015;"CMCSA";"2015-12-01";-0,0755752229360803;1,40383125039937;-0,0452120848024141;0,05;1,16;0,16;0;0,03;0;0;0;0;0;11,22;0,94;0,11;1
"1048";1048;89;2013;"CME";"2013-12-01";-0,00603601394191435;1,27311616209793;-0,0418105780968663;0,02;0,5;0,05;0;0;0;0;0;0;0;10,73;0,1;0,33;4
"1049";1049;89;2014;"CME";"2014-12-01";0,0734061236389558;1,27311616209793;0,0741699933362146;0,02;0,43;0,05;0;0;0;0;0;0;0;10,86;0,1;0,36;4
"1050";1050;89;2015;"CME";"2015-12-01";-0,0387945737723512;1,27311616209793;-0,0112679530548261;0,02;0,47;0,06;0;0,07;0;0;0;0;0;10,83;0,11;0,37;4
"1051";1051;9;2013;"ADBE";"2013-12-01";0,0531584428185046;1,01521286789955;0,0246309612305273;0,11;2,62;0,15;0,83;0,87;0,99;0,92;1;1;1;10,02;0,18;0,26;7
"1052";1052;9;2014;"ADBE";"2014-12-01";-0,0133900486730533;1,01521286789955;-0,0127809209523136;0,09;3,2;0,13;0,13;0,09;0,12;0,09;1;1;1;10,03;0,18;0,22;7
"1053";1053;9;2015;"ADBE";"2015-12-01";0,0267545945928666;1,01521286789955;0,0486847138262868;0,1;3,82;0,14;0,06;0,08;0,08;0,03;1;1;1;10,07;0,1;0,2;7
"1054";1054;90;2013;"CMG";"2013-12-01";0,0168841909983956;0,150522144493179;0,0126545187381372;0,18;NA;0,23;0;0;0;0;0;0;0;9,3;0;0,1;1
"1055";1055;90;2014;"CMG";"2014-12-01";0,0309935794691479;0,150522144493179;0,0310838927558438;0,19;NA;0,24;0;0;0;0;0;0;0;9,41;0;0,11;1
"1056";1056;90;2015;"CMG";"2015-12-01";-0,18877835206149;0,150522144493179;-0,185612021525988;0,17;NA;0,21;0;0,06;0;0;0;0;0;9,44;0;0,11;1
"1057";1057;91;2013;"CMI";"2013-12-01";0,0630216943669797;1,55805362134309;0,0192403876072389;0,12;1,54;0,21;0,24;0,45;0,53;0,57;1;1;1;10,17;0,22;0,09;6
"1058";1058;91;2014;"CMI";"2014-12-01";-0,0100072722521099;1,55805362134309;-0,00907244007930402;0,11;1,45;0,22;0,03;0,07;0,08;0,09;1;1;1;10,2;0,21;0,09;6
"1059";1059;91;2015;"CMI";"2015-12-01";-0,131413133962357;1,55805362134309;-0,0977033703792124;0,09;0,85;0,18;0,04;0,06;0,07;0,1;1;1;1;10,18;0,21;0,07;6
"1060";1060;92;2013;"CNO";"2013-12-01";0,0463111665732214;1,72573576848979;-0,0021820085213418;0;0,21;0,01;0;0;0;0;0;0;0;10,54;0,76;0,01;4
"1061";1061;92;2014;"CNO";"2014-12-01";-0,0034922521007894;1,72573576848979;-0,00245681063969553;0,01;0,21;0,06;0;0;0;0;0;0;0;10,49;0,77;0,07;4
"1062";1062;92;2015;"CNO";"2015-12-01";-0,0544817450830212;1,72573576848979;-0,0171332789067927;0,01;NA;0,04;0;0,04;0;0;0;0;0;10,49;1;0,05;4
"1063";1063;93;2013;"CNP";"2013-12-01";-0,0107273630832151;0,526399123481673;-0,0255191784530501;0,03;0,83;0,14;0,76;0,61;0;0;0;0;0;10,34;1,76;0,07;11
"1064";1064;93;2014;"CNP";"2014-12-01";-0,0215336041367062;0,526399123481673;-0,0212177646626172;-0,03;0,76;-0,17;0;0,08;0;0;0;0;0;10,37;2,28;0,07;11
"1065";1065;93;2015;"CNP";"2015-12-01";0,0799064831669771;0,526399123481673;0,0912293441465293;0,02;0,73;0,1;0;0,13;0;0;0;0;0;10,33;1,94;0,06;11
"1066";1066;94;2013;"CNX";"2013-12-01";0,0668546849648294;1,5944863278587;0,0220496191519999;0,05;1,01;0,16;0,47;0,53;0,55;0,77;1;1;1;10,06;0,63;0,15;11
"1067";1067;94;2014;"CNX";"2014-12-01";-0,146132870350303;1,5944863278587;-0,145176178553587;0,01;0,95;0,03;0,04;0,11;0,09;0,12;1;1;1;10,07;0,61;0,04;11
"1068";1068;94;2015;"CNX";"2015-12-01";0,0025350189541568;1,5944863278587;0,0370353722686907;-0,03;0,49;-0,08;0,08;0,1;0,1;0,12;1;1;1;10,04;0,58;-0,12;11
"1069";1069;95;2013;"COF";"2013-12-01";0,0672136574754659;0,926036864099289;0,0411920215942759;0,01;0,26;0,1;0,43;0,32;0;0;1;0;0;11,47;0,95;0,18;4
"1070";1070;95;2014;"COF";"2014-12-01";-0,00784346665182252;0,926036864099289;-0,00728784453336295;0,01;0,28;0,1;0,02;0,04;0;0;1;0;1;11,49;1,06;0,19;4
"1071";1071;95;2015;"COF";"2015-12-01";-0,0840629675186173;0,926036864099289;-0,0640679675676627;0,01;0,23;0,08;0;0,04;0;0;1;0;1;11,52;1,23;0,17;4
"1072";1072;97;2013;"COL";"2013-12-01";0,0162292027664127;1,19988055584223;-0,017487440852754;0,11;1,51;0,47;0,71;0,36;0;0;1;0;0;9,85;1,49;0,13;6
"1073";1073;97;2014;"COL";"2014-12-01";-0,0123523540074349;1,19988055584223;-0,0116324256739295;0,09;1,67;0,35;0;0,04;0;0;1;0;0;9,85;1,34;0,13;6
"1074";1074;97;2015;"COL";"2015-12-01";-0,00410852076459386;1,19988055584223;0,0218288872971826;0,09;1,69;0,34;0;0,06;0;0;1;0;0;9,87;1,3;0,12;6
"1075";1075;98;2013;"COP";"2013-12-01";-0,0299775850407651;1,36697246778609;-0,0683895113855541;0,08;0,88;0,18;0,18;0,36;0,67;0,29;1;1;1;11,07;0,4;0,16;3
"1076";1076;98;2014;"COP";"2014-12-01";0,044260979488259;1,36697246778609;0,0450811629689307;0,06;0,89;0,13;0,04;0,06;0,1;0,05;1;1;1;11,07;0,43;0,12;3
"1077";1077;98;2015;"COP";"2015-12-01";-0,146379584782714;1,36697246778609;-0,116816282231755;-0,04;0,84;-0,1;0,05;0,06;0,1;0,1;1;1;1;10,99;0,59;-0,14;3
"1078";1078;99;2013;"COST";"2013-12-01";-0,0524564724295848;0,611296086529773;-0,0696338924610714;0,07;1,78;0,19;0,66;0,72;0;0;0;1;0;10,51;0,44;0,02;2
"1079";1079;99;2014;"COST";"2014-12-01";-0,00260659872892782;0,611296086529773;-0,00223982107700995;0,06;1,86;0,18;0;0,08;0;0;0;1;0;10,54;0,41;0,02;2
"1080";1080;99;2015;"COST";"2015-12-01";0,000495411037445176;0,611296086529773;0,0136605361151412;0,07;2,12;0,22;0;0,11;0;0;0;1;0;10,55;0,45;0,02;2
